matchday,player_id,player_name,team_id,matches,minutes,goals,assists,shots,key_passes,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,goal_involvements,goals_p90,assists_p90,ga_p90,key_passes_p90,def_actions_p90,duel_win_pct,dribble_success_pct,above_min_threshold
2,47270,Unai Simón,9,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
2,47311,Mikel Merino,9,1,29.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.103,0.0,20.0,0.0,False
2,47380,Marc Cucurella,9,1,90.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,100.0,True
2,48497,Cédric Itten,15,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
2,47696,Alexander Bernhardsson,5,1,55.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.636,4.909,33.3,0.0,False
2,47792,Amir Al-Ammari,1567,1,68.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.647,40.0,100.0,False
2,47969,Gabriel Gudmundsson,5,1,89.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.011,1.011,44.4,33.3,False
2,48002,Benjamin Nygren,5,1,56.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,False
2,48047,Jesper Karlström,5,1,56.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.607,3.214,66.7,100.0,False
2,48119,Odilon Kossounou,1501,1,94.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.872,66.7,100.0,True
2,48129,Aimar Sher,1567,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,48378,Silvan Widmer,15,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,47519,Pedro Porro,9,1,90.0,0.0,0.0,2.0,3.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,80.0,,True
2,66407,Ladislav Krejčí,770,1,98.0,0.0,0.0,3.0,2.0,4.0,1.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.837,4.592,73.3,100.0,True
2,69260,Pico,1533,1,93.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903,71.4,,True
2,70670,Isidro Pitta,2380,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,70732,José Canale,2380,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,25.0,,False
2,70852,Orlando Gill,2380,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
2,72142,Mohammad Abu Zrayq,1548,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,73868,Ricardo Pepi,2384,1,74.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.216,33.3,100.0,False
2,51016,Tajon Buchanan,5529,1,83.0,0.0,0.0,2.0,2.0,2.0,0.0,13.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,2.169,2.169,69.2,80.0,False
2,78547,Alistair Johnston,5529,1,98.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.673,1.837,50.0,100.0,True
2,81573,Omar Marmoush,32,1,76.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.184,0.0,77.8,66.7,False
2,84087,Wilson Isidor,2386,1,45.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,False
2,87789,Johny Placide,2386,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,True
2,89982,Shahriar Moghanlou,22,1,17.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294,66.7,,False
2,94322,Callum McCowatt,4673,1,66.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,,False
2,94333,Elijah Just,4673,1,85.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.118,42.9,33.3,False
2,94405,Francis De Vries,4673,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,77037,Jovo Lukić,1113,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,False
2,51149,Michael Boxall,4673,1,101.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891,50.0,0.0,True
2,51274,Maxime Crépeau,5529,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
2,51295,Derek Cornelius,5529,1,45.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,,False
2,51494,Manuel Ugarte,7,1,70.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.571,0.0,16.7,0.0,False
2,51530,Federico Viñas,7,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,False
2,51535,Sebastián Cáceres,7,1,93.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,75.0,,True
2,51617,Darwin Núñez,7,1,23.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.913,40.0,50.0,False
2,66387,Pavel Šulc,770,1,43.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.093,0.0,40.0,100.0,False
2,53900,Yazan Al-Arab,1548,1,90.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.9,0.0,True
2,53902,Ehsan Haddad,1548,1,90.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,0.0,True
2,57518,Sebastian Tounekti,28,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,61837,Abdülkerim Bardakcı,777,1,86.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093,2.093,50.0,,False
2,63274,Barış Alper Yılmaz,777,1,45.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,37.5,75.0,False
2,64190,Yahia Fofana,1501,1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,True
2,66019,Adam Hložek,770,1,67.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687,18.2,0.0,False
2,66353,Lukáš Provod,770,1,31.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.903,2.903,50.0,0.0,False
2,51618,Brian Rodríguez,7,1,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.5,0.0,33.3,50.0,False
2,337587,Jordan Bos,20,1,90.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,44.4,50.0,True
2,338014,Nestory Irankunda,20,1,45.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.9,,False
2,338367,Danley Jean Jacques,2386,1,90.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,True
2,339795,Al-Hashmi Al-Hussain,1569,1,39.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.231,50.0,,False
2,339883,Kenan Yıldız,777,1,90.0,0.0,0.0,4.0,4.0,1.0,0.0,17.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,41.2,57.1,True
2,339887,Can Uzun,777,1,30.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,50.0,33.3,False
2,340077,Matías Fernández-Pardo,1,1,9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,False
2,340573,Bilal El Khannouss,31,1,84.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.071,1.071,50.0,0.0,False
2,197985,Young-woo Seol,17,1,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2,343027,Désiré Doué,2,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2,343576,Ben Gannon-Doak,1108,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,False
2,347316,Lucas Bergvall,5,1,34.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647,2.647,66.7,,False
2,348568,Alessandro Circati,20,1,90.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.9,,True
2,349344,Luca Jaquez,15,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
2,350850,Besfort Zeneli,5,1,34.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647,50.0,,False
2,351014,Junnosuke Suzuki,12,1,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588,100.0,,False
2,351587,Tani Oluwaseyi,5529,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,False
2,342035,Cristian Volpato,20,1,29.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,3.103,0.0,66.7,100.0,False
2,309763,Livano Comenencia,5530,1,84.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143,0.0,0.0,False
2,310196,Ismael Gharbi,28,1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,0.0,False
2,310785,Mohannad Abu Taha,1548,1,85.0,0.0,0.0,0.0,2.0,7.0,1.0,17.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,2.118,8.471,64.7,66.7,False
2,310835,Abdallah Nasib,1548,1,90.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.7,,True
2,311543,Nilson Angulo,2382,1,26.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,3.462,3.462,50.0,50.0,False
2,312459,Nishan Velupillay,20,1,45.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,28.6,0.0,False
2,312964,Nathan Ngoy,1,1,66.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727,66.7,,False
2,313383,Obed Vargas,16,1,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,336659,Chemsdine Talbi,31,1,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,,,False
2,315099,Mohammad Ali Hasheesh,1548,1,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.846,100.0,,False
2,322101,Amar Memić,1113,1,90.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,33.3,True
2,323974,Elias Saad,28,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,False
2,326067,Anis Hadj Moussa,1532,1,14.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.857,6.429,20.0,20.0,False
2,327738,Luc De Fougerolles,5529,1,71.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535,1.268,50.0,,False
2,327895,Paul Wanner,775,1,68.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,1.324,2.647,31.2,14.3,False
2,328033,Aleksandar Pavlović,25,1,60.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,25.0,,False
2,328046,Ismael Koné,5529,1,57.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.579,3.158,57.1,100.0,False
2,329409,Esmir Bajraktarević,1113,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462,0.0,,False
2,314511,Antonio Nusa,1090,1,71.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.268,1.268,0.0,0.0,False
2,414149,Relebohile Mofokeng,1531,1,53.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,0.0,0.0,,False
2,415431,Samir El Mourabet,31,1,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,,False
2,425020,Alexandro Maidana,2380,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2,430835,Tyler Bindon,4673,1,16.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,False
2,438688,Ayyoub Bouaddi,31,1,96.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,33.3,,True
2,441269,Paul Okon-Engstler,20,1,78.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.308,41.7,,False
2,446249,Ibrahim Mbaye,13,1,36.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,False
2,453073,Akam Hashem,1567,1,90.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,100.0,True
2,353808,Deveron Fonville,5530,1,76.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.184,3.553,50.0,33.3,False
2,492980,Odeh Fakhoury,1548,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,510799,Mbekezeli Mbokazi,1531,1,98.0,0.0,0.0,1.0,0.0,2.0,1.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755,50.0,0.0,True
2,513776,Yan Diomande,1501,1,85.0,0.0,0.0,1.0,2.0,3.0,1.0,16.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,2.118,4.235,50.0,42.9,False
2,535046,Ayoube Amaimouni Echghouyab,31,1,12.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,False
2,542541,Yusuf Abdurisag,1569,1,40.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,25.0,,False
2,543035,Husam Ali Mohammad Abudahab,1548,1,89.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011,3.034,63.6,,False
2,550547,Hamza Abdelkarim,32,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,,False
2,575283,Ali Al Azaizah,1548,1,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.429,33.3,,False
2,474591,Christ Inao Oulaï,1501,1,94.0,0.0,0.0,1.0,1.0,4.0,2.0,14.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.957,5.745,71.4,100.0,True
2,353883,Patrick Beach,20,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
2,354831,Thapelo Maseko,1531,1,84.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.143,50.0,66.7,False
2,359561,Kamogelo Sebelebele,1531,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,361966,Kevin Rodriguez,2382,1,51.0,0.0,0.0,4.0,3.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294,1.765,57.1,,False
2,362145,Ali Ahmed,5529,1,71.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.535,5.07,50.0,0.0,False
2,366516,Issa Laye,1569,1,98.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,66.7,,True
2,374058,Lamine Camara,13,1,63.0,0.0,0.0,2.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,4.286,50.0,,False
2,375930,Keisuke Goto,12,1,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923,100.0,,False
2,409303,El Hadji Malick Diouf,13,1,54.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.667,22.2,100.0,False
2,377930,Ayoub Al Oui,1569,1,98.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755,100.0,,True
2,221,Eloy Room,5530,1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
2,388570,Deniz Gül,777,1,30.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,395559,Kerim Alajbegović,1113,1,89.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.022,1.011,28.6,50.0,False
2,396623,Pau Cubarsí,9,1,90.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.3,,True
2,403087,Mohammed Abu Al-Shamat,23,1,30.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,66.7,,False
2,406752,Ime Okon,1531,1,98.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837,100.0,,True
2,407017,Moise Bombito,5529,1,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,407806,Rayan,6,1,50.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,40.0,0.0,False
2,377122,Endrick,6,1,26.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462,50.0,,False
2,46334,Aubrey Modiba,1531,1,98.0,0.0,0.0,2.0,2.0,6.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837,6.429,87.5,,True
2,198352,Mohamed Touré,20,1,45.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,,False
2,199143,Yuito Suzuki,12,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
2,199310,Anis Ben Slimane,28,1,90.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,True
2,199578,Zion Suzuki,12,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,True
2,200981,Jassem Gaber Abdulsallam,1569,1,45.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.7,,False
2,201354,Evidence Makgopa,1531,1,32.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,100.0,False
2,201713,Sebastian Berhalter,2384,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,,False
2,309182,Gilson Tavares,1533,1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,100.0,False
2,203224,Florian Wirtz,25,1,94.0,0.0,0.0,1.0,2.0,2.0,1.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.915,2.872,33.3,50.0,True
2,204043,Arthur Theate,1,1,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913,0.0,100.0,,False
2,212233,Brian Gutiérrez,16,1,71.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268,2.535,100.0,,False
2,214463,İsmail Yüksek,777,1,60.0,0.0,0.0,2.0,0.0,4.0,2.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,41.7,50.0,False
2,226765,Elliot Stroud,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,,,False
2,229112,Ahmed Qasem,1567,1,90.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.5,100.0,True
2,237050,Ji-sung Eom,17,1,19.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,0.0,100.0,,False
2,237078,Pedro Vite,2382,1,96.0,0.0,0.0,2.0,6.0,2.0,0.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,38.5,0.0,True
2,202381,Moteb Al-Harbi,23,1,90.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,True
2,174915,Josué Casimir,2386,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,False
2,175439,Homam Al-Amin,1569,1,33.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727,5.455,0.0,,False
2,179856,Benjamin Old,4673,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,False
2,179862,Marko Stamenić,4673,1,101.0,0.0,0.0,1.0,3.0,2.0,2.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.673,3.564,37.5,0.0,True
2,179893,Oswin Appollis,1531,1,98.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.837,83.3,100.0,True
